u,v,key,osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,elevation_avg,dist_to_river_avg,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium,not_flooded,cell_id,rain_3d,rain_7d,soil_moistutre
9519110452,60375008,0,11970285,residential,,Engelstraße,False,True,410.1781092126576,30.0,49.221373105518914,30,,"LINESTRING (6.6453411 49.7625392, 6.6455762 49.7627283, 6.6456304 49.7627719, 6.6459807 49.7630457, 6.6463845 49.7633627, 6.6466547 49.7635748, 6.6470142 49.7638594, 6.647218 49.7640258, 6.6473233 49.764105, 6.647482 49.7642294, 6.6476356 49.7643498, 6.6477557 49.764444, 6.6480511 49.7646774, 6.6481417 49.7647478, 6.648344 49.7649078, 6.6485492 49.7650673, 6.6487264 49.7652085, 6.6489118 49.7653675, 6.6489446 49.7654003)",,,,,,133.5,0.007689145905580471,,,,,0,medium,0.01,100.0,,1,0,cell_10_6,74.4000015258789,74.4000015258789,
9519110452,41457279,0,1033204736,residential,,Engelstraße,True,False,9.420911400699483,30.0,1.130509368083938,30,,"LINESTRING (6.6453411 49.7625392, 6.6453257 49.7625235, 6.6453116 49.7625044, 6.6452939 49.7624609)",,,,,,134.0,0.008641664824305461,,,,,0,medium,0.01,100.0,,1,0,cell_10_6,74.4000015258789,74.4000015258789,
9574255546,9582068365,0,1040716485,unclassified,,Kolonnenweg,False,False,6.3495042011093545,47.53488372093023,0.4808724316691429,,,"LINESTRING (6.6716993 49.7613806, 6.6716424 49.7613369)",,,,,,172.0,0.014226570627098022,,,,,0,,,,,0,1,cell_13_6,78.69999694824219,78.69999694824219,
9574255546,9007656830,0,"[1039764883, 973218723]",secondary,1,Im Avelertal,True,False,93.66986928725619,50.0,6.744230588682447,50,"['L 146', 'L 144']","LINESTRING (6.6716993 49.7613806, 6.6714023 49.7615108, 6.6712678 49.7615654, 6.6709962 49.761676, 6.6708603 49.7617201, 6.6707383 49.7617496, 6.6705689 49.7617941)",,,,,,174.0,0.013913240314233268,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9574255546,290451390,0,"[1446933689, 1446933690, 26500332]",unclassified,2,Kolonnenweg,False,False,714.9697806549557,30.0,85.79637367859468,30,,"LINESTRING (6.6716993 49.7613806, 6.6717975 49.7614467, 6.6718528 49.7614984, 6.6719088 49.7615484, 6.6721656 49.7617709, 6.6723726 49.7619463, 6.6724847 49.7619789, 6.6725749 49.7619743, 6.6726483 49.7619595, 6.6727576 49.7619279, 6.6731468 49.7617932, 6.6734978 49.7616909, 6.6737714 49.7616113, 6.6741665 49.7614869, 6.6745911 49.7613857, 6.6748751 49.7613257, 6.6751323 49.7612934, 6.6753544 49.7613002, 6.6756557 49.7613376, 6.6759562 49.7613797, 6.6762725 49.7614261, 6.6766083 49.7614677, 6.6770976 49.7615176, 6.6773547 49.7615563, 6.6778583 49.7616539, 6.678339 49.7617557, 6.6786593 49.761815, 6.679092 49.7619081, 6.6792527 49.7619542, 6.6793722 49.7620026, 6.6795782 49.7620986, 6.6798678 49.7622353, 6.6801191 49.7623167, 6.6804459 49.7624163, 6.6806367 49.7624615)",,,,,,212.0,0.014498320444263121,,,,,0,,,,,0,1,cell_13_6,78.69999694824219,78.69999694824219,
9577302141,1521536370,0,26500354,residential,,Kleeburger Weg,False,True,111.48869858757116,30.0,13.37864383050854,30,,"LINESTRING (6.6776541 49.7429958, 6.6776155 49.7429938, 6.6775746 49.7429748, 6.6775089 49.7429215, 6.6772435 49.7427017, 6.6764651 49.7426323, 6.6763955 49.7426349, 6.6763306 49.742652)",,,,,,203.5,0.033384166583857185,,,,,0,,,,,0,1,cell_13_4,78.69999694824219,78.69999694824219,
9582068365,9574255546,0,1040716485,unclassified,,Kolonnenweg,False,True,6.3495042011093545,47.53488372093023,0.4808724316691429,,,"LINESTRING (6.6716424 49.7613369, 6.6716993 49.7613806)",,,,,,172.0,0.014226570627098022,,,,,0,,,,,0,1,cell_13_6,78.69999694824219,78.69999694824219,
9582068365,3364334981,0,1040186485,secondary,2,Im Avelertal,True,False,81.85922625047064,50.0,5.8938642900338865,50,L 144,"LINESTRING (6.6716424 49.7613369, 6.6718364 49.7612478, 6.6720784 49.7611172, 6.6722088 49.7610409, 6.6725117 49.7608621)",,,,,,172.0,0.014548780549781636,,,,,0,,,,,0,1,cell_13_6,78.69999694824219,78.69999694824219,
9588383707,1824876264,0,474526187,residential,,Am Grüneberg,False,True,36.23385988243007,30.0,4.348063185891608,30,,"LINESTRING (6.6686016 49.7635025, 6.6686446 49.7635513, 6.6688533 49.7637849)",,,,,,154.5,0.011505877238673353,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9588383707,1585928355,0,"[888745344, 888745348]",secondary,1,Im Avelertal,True,False,47.610175951043765,50.0,3.427932668475151,50,L 144,"LINESTRING (6.6686016 49.7635025, 6.6686247 49.7634638, 6.668667 49.7634322, 6.6687481 49.7633851, 6.6688966 49.763268, 6.6689926 49.7631925, 6.6690259 49.763179)",,,,,,156.0,0.011818427745360825,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9588383707,20833853,0,"[1041496024, 1041496025]",secondary,3,Avelsbacher Straße,False,False,66.3719334285932,50.0,4.778779206858711,50,,"LINESTRING (6.6686016 49.7635025, 6.6685268 49.7635283, 6.6684779 49.7635409, 6.6684209 49.7635534, 6.6683397 49.7635675, 6.6683072 49.7635727, 6.6682673 49.763579, 6.668211 49.7635838, 6.668044 49.7635957, 6.6678761 49.7636015, 6.6677013 49.7635988)",,,,,,153.5,0.011510248895663953,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9588386621,3364354815,0,747397780,residential,1,Domänenstraße,True,False,7.469517294228913,30.0,0.8963420753074696,30,,"LINESTRING (6.6674047 49.763459, 6.6673363 49.7634084)",,,,,,154.0,0.011507074490431668,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9588386667,258184403,0,6073417,tertiary,,Franz-Georg-Straße,False,True,206.8968512391718,30.0,24.82762214870062,30,L 145,"LINESTRING (6.6638839 49.7672711, 6.66384 49.7672095, 6.6635369 49.7667965, 6.6635066 49.7667617, 6.6634747 49.7667302, 6.6634375 49.766705, 6.663394 49.7666772, 6.6631796 49.7665735, 6.6630494 49.7665105, 6.6629195 49.7664475, 6.6627866 49.7663827, 6.6626536 49.766318, 6.6625174 49.7662517, 6.6623846 49.7661871, 6.6622502 49.766122, 6.6621177 49.7660604, 6.6620292 49.7660199, 6.6619239 49.7659702)",7.5,,,,,133.0,0.0076866040401058445,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9588386667,5305250272,0,1041496032,tertiary,,Franz-Georg-Straße,True,False,44.2325341326453,30.0,5.307904095917436,30,L 145,"LINESTRING (6.6638839 49.7672711, 6.663949 49.7673248, 6.6640133 49.7673976, 6.6640643 49.76746, 6.6641367 49.7675656, 6.6641257 49.7676249)",8.9,,,,,133.5,0.007032274297526781,,,,,0,,,,,0,1,cell_12_6,78.69999694824219,78.69999694824219,
9588480689,9588526325,0,1041512470,residential,2,Robert-Schuman-Allee,False,False,212.08821557993534,50.0,15.270351521755346,50,,"LINESTRING (6.6762527 49.7527225, 6.6763163 49.7525755, 6.6767736 49.7513563, 6.6769451 49.7508685)",,,,,,253.0,0.024484201998202677,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
9588480689,5096243788,0,1041512472,residential,,Robert-Schuman-Allee,True,False,63.034090255140256,50.0,4.538454498370099,50,,"LINESTRING (6.6762527 49.7527225, 6.6762376 49.7527896, 6.6762201 49.7528368, 6.6762043 49.7528717, 6.6761428 49.7529491, 6.6761046 49.7529955, 6.6760545 49.7530431, 6.6760217 49.7530746, 6.6759921 49.7530998, 6.6759459 49.7531284, 6.6759072 49.7531471, 6.6758104 49.7531883)",3.6,,,,,252.0,0.023236784729418355,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
9588488758,259813325,0,1041507811,secondary,3,Gustav-Heinemann-Straße,False,False,9.288791130866258,50.0,0.6687929614223707,50,,"LINESTRING (6.6743503 49.7413467, 6.6742221 49.741336)",,,,,,190.0,0.0344021453978107,,,,,0,,,,,0,1,cell_13_4,78.69999694824219,78.69999694824219,
9588488758,482373525,0,"[383652982, 547443543, 43950239]",secondary,,Gustav-Heinemann-Straße,False,"[False, True]",929.0526182682513,60.0,55.74315709609508,"['50', '70']",,"LINESTRING (6.6743503 49.7413467, 6.6744649 49.7413514, 6.674706 49.7413592, 6.6748335 49.7413606, 6.6749851 49.7413576, 6.6751559 49.7413463, 6.6753158 49.7413353, 6.6754959 49.7413121, 6.6756394 49.7412913, 6.6757976 49.7412627, 6.675978 49.7412276, 6.6761554 49.7411851, 6.6764038 49.7411156, 6.676612 49.7410549, 6.6768832 49.7409689, 6.6771857 49.7408692, 6.6774277 49.7407873, 6.6776745 49.740705, 6.6778938 49.7406374, 6.6780916 49.7405845, 6.678282 49.7405351, 6.6785114 49.7404853, 6.6786877 49.7404484, 6.6788366 49.7404224, 6.6789566 49.7404064, 6.6790961 49.7403878, 6.6792879 49.7403661, 6.6794354 49.7403527, 6.6795816 49.7403418, 6.6797673 49.7403327, 6.6799396 49.7403293, 6.6801549 49.7403306, 6.6803768 49.7403358, 6.6805518 49.7403444, 6.6807295 49.740357, 6.6809106 49.7403774, 6.6811185 49.7404051, 6.6813324 49.7404415, 6.6814226 49.7404578, 6.681675 49.7405095, 6.6819258 49.7405706, 6.6821283 49.740627, 6.682302 49.7406781, 6.6825206 49.7407548, 6.6827238 49.7408293, 6.6829363 49.7409234, 6.6830973 49.7410001, 6.6832662 49.7410889, 6.6834587 49.741202, 6.6837175 49.7413688, 6.6839328 49.7415123, 6.684142 49.741683, 6.6842964 49.7418297, 6.6843873 49.7419286, 6.6845155 49.7420773, 6.6847817 49.7424211, 6.6849203 49.7426049, 6.6850479 49.7427681, 6.6851669 49.7429116)",,,,,,223.5,0.034580047180737816,,,,,0,,,,,0,1,cell_13_4,78.69999694824219,78.69999694824219,
9588488758,259813324,0,1041507812,residential,,Kleeburger Weg,True,False,23.610456020932553,30.0,2.8332547225119065,30,,"LINESTRING (6.6743503 49.7413467, 6.6743633 49.7414479, 6.6743756 49.7415584)",,,,,,190.0,0.03430499954023897,,,,,0,,,,,0,1,cell_13_4,78.69999694824219,78.69999694824219,
9588488793,639680646,0,"[1041507816, 1041507819, 383652974, 383652975, 343291761, 343291769]",secondary,"['4', '2']",Gustav-Heinemann-Straße,False,False,736.6428861299559,50.0,53.03828780135682,50,,"LINESTRING (6.6926888 49.7445683, 6.6927643 49.7446004, 6.6928256 49.7446285, 6.6928826 49.7446565, 6.6929296 49.7446812, 6.6929956 49.744726, 6.6930573 49.7447734, 6.6930892 49.7448027, 6.6931116 49.7448265, 6.6931405 49.7448621, 6.6931537 49.7448808, 6.6931663 49.7449041, 6.6931887 49.7449485, 6.6932132 49.7450096, 6.6932273 49.7450625, 6.6932333 49.7451043, 6.693236 49.7451504, 6.6932337 49.7452065, 6.6932266 49.7452475, 6.6932172 49.7452945, 6.6932001 49.7453391, 6.6931793 49.7453846, 6.6931559 49.7454228, 6.6931314 49.7454563, 6.6931016 49.7454903, 6.6930442 49.7455471, 6.6929879 49.7455928, 6.6929369 49.7456305, 6.6928773 49.7456686, 6.692543 49.7458628, 6.6924458 49.7459137, 6.6923633 49.7459499, 6.6923113 49.7459685, 6.6922396 49.7459837, 6.6921724 49.7459885, 6.6921088 49.7459889, 6.6920458 49.745985, 6.6919887 49.7459777, 6.6919284 49.7459664, 6.6918788 49.7459517, 6.6918211 49.7459291, 6.6917469 49.7458923, 6.6916149 49.745813, 6.6914107 49.7457008, 6.6912534 49.7456198, 6.691008 49.745514, 6.6906003 49.7453514, 6.6888617 49.7446952, 6.687199 49.7440656, 6.6869669 49.743973, 6.6865763 49.7438237, 6.6863145 49.7437153, 6.6861435 49.7436402, 6.685912 49.7435303)",,,,,,264.0,0.0340405172436522,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
9588488793,3501606555,0,"[1041507818, 6073418]",secondary,"['2', '3']",Gustav-Heinemann-Straße,True,False,45.04783529930583,50.0,3.24344414155002,50,,"LINESTRING (6.6926888 49.7445683, 6.6925919 49.7445531, 6.6925235 49.7445455, 6.6924193 49.7445343, 6.6923133 49.7445256, 6.6922664 49.7445202, 6.6922262 49.7445119, 6.6921779 49.7444987, 6.6920892 49.7444648)",,,,,,271.5,0.033875496375956805,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
9588488833,9588488834,0,1041507824,secondary,3,Kohlenstraße,False,True,9.765327527842123,50.0,0.7031035820046329,50,L 144,"LINESTRING (6.6903143 49.7458883, 6.6902376 49.7459608)",,,,,,264.0,0.032263674538244067,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
9588488833,20833888,0,"[146782328, 48289916, 6073583]",secondary,"['2', '3']",Kohlenstraße,False,False,182.28274897992603,50.0,13.124357926554675,50,L 144,"LINESTRING (6.6903143 49.7458883, 6.6904569 49.7457491, 6.6907364 49.7454764, 6.6909562 49.7452622, 6.6911158 49.7451082, 6.6911701 49.7450545, 6.6915746 49.7445846, 6.6916461 49.7444947)",,yes,,,,268.0,0.03306333898921833,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
9588488833,289516384,0,1041507826,residential,,Am Weidengraben,True,False,28.79430821377447,30.0,3.4553169856529364,30,,"LINESTRING (6.6903143 49.7458883, 6.690409 49.745927, 6.6904458 49.7459421, 6.6905344 49.7459858, 6.6906118 49.7460562)",,,,,,264.5,0.032234882229644636,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
9588488834,9588488833,0,1041507824,secondary,3,Kohlenstraße,False,False,9.765327527842123,50.0,0.7031035820046329,50,L 144,"LINESTRING (6.6902376 49.7459608, 6.6903143 49.7458883)",,,,,,264.0,0.032263674538244067,,,,,0,,,,,0,1,cell_15_4,78.69999694824219,78.69999694824219,
9588488834,5014424859,0,"[131228761, 512869160, 512869163, 1041507821, 1041507822, 1041507823, 144272504, 1041507801, 1041507802, 1041507803]",secondary,"['2', '3']",Kohlenstraße,False,True,668.9737426378189,50.0,48.16610946992296,50,L 144,"LINESTRING (6.6902376 49.7459608, 6.6901545 49.7460393, 6.6901305 49.746062, 6.6901069 49.7460843, 6.6893235 49.7468243, 6.6890826 49.7470622, 6.6890031 49.7471392, 6.6889393 49.7471995, 6.688618 49.7475051, 6.6885378 49.7475842, 6.6884197 49.7476874, 6.6881295 49.7479563, 6.6877777 49.7482824, 6.6875976 49.7484564, 6.6874325 49.748616, 6.6853411 49.7505881, 6.6851054 49.7508131, 6.6849827 49.750927)",,,,,,260.0,0.02949829443692016,,,,,0,,,,,0,1,cell_14_4,78.69999694824219,78.69999694824219,
9588526325,9588480689,0,1041512470,residential,2,Robert-Schuman-Allee,False,True,212.0882155799353,50.0,15.270351521755344,50,,"LINESTRING (6.6769451 49.7508685, 6.6767736 49.7513563, 6.6763163 49.7525755, 6.6762527 49.7527225)",,,,,,253.0,0.024484201998202677,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
9588526325,20833956,0,1041512474,residential,,Robert-Schuman-Allee,True,False,53.2073523053533,50.0,3.8309293659854378,50,,"LINESTRING (6.6769451 49.7508685, 6.6769407 49.7507321, 6.677012 49.7505249, 6.6770348 49.7504561, 6.6770944 49.7504108)",3,,,,,254.5,0.025700987179446737,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
9588526348,20833954,0,1041512476,residential,,Robert-Schuman-Allee,True,False,41.30854854779999,50.0,2.9742154954415994,50,,"LINESTRING (6.6773628 49.7499654, 6.6774531 49.749867, 6.6775635 49.7498054, 6.6776891 49.749753, 6.6777137 49.7497486, 6.6777406 49.7497469, 6.6777891 49.7497547)",,,,,,257.0,0.02658043550996325,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
9588526348,292635514,0,1041512479,residential,3,Robert-Schuman-Allee,False,True,44.81333353509328,50.0,3.2265600145267164,50,,"LINESTRING (6.6773628 49.7499654, 6.6773325 49.7500058, 6.6772789 49.7500631, 6.677248 49.7501015, 6.6772199 49.7501418, 6.6772004 49.7501812, 6.6771725 49.7502421, 6.6771321 49.7503374)",,,,,,255.5,0.026226105346263177,,,,,0,,,,,0,1,cell_13_5,78.69999694824219,78.69999694824219,
9588526351,247358603,0,22957497,residential,,Robert-Schuman-Allee,True,False,36.961530518172026,50.0,2.661230197308386,50,,"LINESTRING (6.6831703 49.7519444, 6.68316 49.7519318, 6.6831439 49.7519177, 6.6831321 49.7519095, 6.6831167 49.7519012, 6.6830952 49.7518924, 6.6830363 49.7518704, 6.6829186 49.7518244, 6.682776 49.7517367)",2.5,,,,,257.0,0.02561808818362933,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
9588526351,20833880,0,1445317004,secondary,,Kohlenstraße,True,False,12.896531494269762,50.0,0.928550267587423,50,L 144,"LINESTRING (6.6831703 49.7519444, 6.6831758 49.7519303, 6.6831832 49.7519167, 6.6831925 49.7519035, 6.6832035 49.7518908, 6.6832163 49.7518789, 6.6832307 49.7518678, 6.6832465 49.7518575, 6.6832637 49.7518482)",3,,roundabout,,,256.0,0.025593614662889782,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
9588526379,20833883,0,10474585,secondary,1,Kohlenstraße,True,False,46.27206994846631,50.0,3.3315890362895746,50,L 144,"LINESTRING (6.6835418 49.7518365, 6.6835697 49.7518391, 6.6836012 49.7518391, 6.6836287 49.7518384, 6.6836511 49.751836, 6.6836719 49.7518321, 6.6836974 49.7518256, 6.6837306 49.7518154, 6.683904 49.7517418, 6.6841104 49.7516616)",2.5,,,,,256.0,0.02581668959608625,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
9588526379,9588526386,0,1445317002,secondary,,Kohlenstraße,True,False,16.116994300914385,50.0,1.160423589665836,50,L 144,"LINESTRING (6.6835418 49.7518365, 6.6835607 49.7518443, 6.6835784 49.7518532, 6.6835949 49.751863, 6.6836099 49.7518738, 6.6836234 49.7518853, 6.6836353 49.7518976, 6.6836454 49.7519106, 6.6836536 49.7519241, 6.68366 49.751938, 6.6836644 49.7519522)",3,,roundabout,,,255.5,0.02564436234609459,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
9588526386,20833878,0,1445317013,secondary,,Kohlenstraße,True,False,24.73139969045963,50.0,1.7806607777130934,50,L 144,"LINESTRING (6.6836644 49.7519522, 6.683667 49.751968, 6.6836672 49.7519839, 6.6836649 49.7519997, 6.6836603 49.7520153, 6.6836533 49.7520305, 6.6836441 49.7520453, 6.6836327 49.7520593, 6.6836192 49.7520726, 6.6836037 49.752085, 6.6835865 49.7520963, 6.6835676 49.7521065, 6.6835473 49.7521154, 6.6835257 49.752123, 6.6835031 49.7521293)",3,,roundabout,,,255.0,0.02549669071009862,,,,,0,,,,,0,1,cell_14_5,78.69999694824219,78.69999694824219,
9589542590,289374929,0,1041636614,residential,,Auf dem Petrisberg,False,False,33.20760590795214,30.0,3.9849127089542575,30,,"LINESTRING (6.66601 49.7536517, 6.6656727 49.7534475)",5.8,,,,,266.0,0.021049227273889262,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589542590,9589542595,0,1041636613,residential,,Auf dem Petrisberg,True,False,23.936290232638942,30.0,2.872354827916673,30,,"LINESTRING (6.66601 49.7536517, 6.6660531 49.7536554, 6.6660904 49.7536647, 6.6661497 49.7536925, 6.6661698 49.7537062, 6.6662003 49.7537254, 6.6662128 49.7537377, 6.6662238 49.7537518, 6.6662305 49.7537645, 6.6662338 49.7537881)",3.5,,,,,266.5,0.02092256793824844,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589542595,9589542590,0,1041636615,residential,,Auf dem Petrisberg,True,False,24.047926621767893,30.0,2.885751194612147,30,,"LINESTRING (6.6662338 49.7537881, 6.6662024 49.7537858, 6.6661787 49.7537836, 6.6661399 49.7537725, 6.6661112 49.753755, 6.6660801 49.753738, 6.6660689 49.7537291, 6.6660247 49.7536966, 6.6660145 49.7536815, 6.66601 49.7536517)",3.6,,,,,266.5,0.02092256793824844,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589542595,9589542602,0,"[1041636616, 148511692]",residential,2,Auf dem Petrisberg,False,True,81.84959998134283,30.0,9.82195199776114,30,,"LINESTRING (6.6662338 49.7537881, 6.6665366 49.7539825, 6.6668243 49.7541766, 6.6668756 49.7542121, 6.6669028 49.7542372, 6.6669235 49.7542639, 6.6669363 49.7542918, 6.666941 49.7543213, 6.6669393 49.754345)",5.8,,,,,267.0,0.020648915194387656,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589542602,626533759,0,26412422,living_street,,Maronenhain,False,False,11.076768637677887,15.553191489361701,2.5638703878181923,,,"LINESTRING (6.6669393 49.754345, 6.6670928 49.7543544)",5,,,,,267.0,0.02043282536141078,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589542602,289374968,0,"[22813985, 1041636617]",residential,2,Max-Planck-Straße,False,False,163.6737143023707,40.0,14.730634287213363,"['50', '30']",,"LINESTRING (6.6669393 49.754345, 6.6669282 49.7543674, 6.6669125 49.7543893, 6.6668917 49.7544116, 6.6668686 49.7544315, 6.6668253 49.7544636, 6.6666913 49.7545362, 6.66654 49.754618, 6.6664783 49.7546571, 6.6664542 49.7546806, 6.6664324 49.754712, 6.6664186 49.7547409, 6.6664136 49.7547642, 6.6664139 49.7547965, 6.6664233 49.7548214, 6.6664327 49.7548431, 6.6664464 49.7548672, 6.6664776 49.7548972, 6.6669192 49.755233, 6.6671171 49.7553902, 6.6671594 49.7554388, 6.6671966 49.7555118)",6,,,,,264.0,0.019868290081356814,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589542602,9589542595,0,"[1041636616, 148511692]",residential,2,Auf dem Petrisberg,False,False,81.84959998134283,30.0,9.82195199776114,30,,"LINESTRING (6.6669393 49.754345, 6.666941 49.7543213, 6.6669363 49.7542918, 6.6669235 49.7542639, 6.6669028 49.7542372, 6.6668756 49.7542121, 6.6668243 49.7541766, 6.6665366 49.7539825, 6.6662338 49.7537881)",5.8,,,,,267.0,0.020648915194387656,,,,,0,,,,,0,1,cell_12_5,78.69999694824219,78.69999694824219,
9589791265,9589791265,0,19796616,residential,,Im Schammat,False,False,83.48747019936977,30.0,10.018496423924372,30,,"LINESTRING (6.6299871 49.7319006, 6.629781 49.7317521, 6.6297434 49.731737, 6.6297112 49.7317339, 6.629667 49.7317391, 6.6296348 49.7317508, 6.6296019 49.7317703, 6.6295818 49.7317929, 6.6295718 49.731825, 6.6295684 49.7318635, 6.6295714 49.7318854, 6.6295801 49.7319051, 6.6295972 49.7319179, 6.6296221 49.731929, 6.6296546 49.731935, 6.6297032 49.7319392, 6.6297756 49.7319398, 6.629838 49.7319346, 6.6299023 49.7319246, 6.6299871 49.7319006)",,,,,,137.0,0.00455036019987291,,,,,0,,,,,0,1,cell_8_3,94.10000610351562,94.10000610351562,
9589791265,9589791265,1,19796616,residential,,Im Schammat,False,True,83.4874701993698,30.0,10.018496423924375,30,,"LINESTRING (6.6299871 49.7319006, 6.6299023 49.7319246, 6.629838 49.7319346, 6.6297756 49.7319398, 6.6297032 49.7319392, 6.6296546 49.731935, 6.6296221 49.731929, 6.6295972 49.7319179, 6.6295801 49.7319051, 6.6295714 49.7318854, 6.6295684 49.7318635, 6.6295718 49.731825, 6.6295818 49.7317929, 6.6296019 49.7317703, 6.6296348 49.7317508, 6.629667 49.7317391, 6.6297112 49.7317339, 6.6297434 49.731737, 6.629781 49.7317521, 6.6299871 49.7319006)",,,,,,137.0,0.00455036019987291,,,,,0,,,,,0,1,cell_8_3,94.10000610351562,94.10000610351562,
